timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
8100678,2024-08-29 14:19:27,,,64.0,90.0,140.0,185.0,611.0,609.0,610.0,610.0,,,,,,,,,,,,,,-1,no,,,,
8100688,2024-08-29 14:19:27,497.0,610.0,,,,,,,,,85.0,126.0,120.0,129.0,100.0,150.0,88.0,163.0,116.0,165.0,,,,-1,no,,,,
8100708,2024-08-29 14:19:27,,,,,,,,,,,,,,,,,,,,,133.0,,,-1,no,,,,
8100758,2024-08-29 14:19:27,,,66.0,91.0,143.0,185.0,,,,,84.0,126.0,119.0,129.0,98.0,148.0,89.0,163.0,115.0,165.0,,,,-1,no,,,,
8100768,2024-08-29 14:19:27,,,,,,,,,,,,,,,,,,,,,133.0,,,-1,no,,,,
8100868,2024-08-29 14:19:27,,,,,,,,,,,,,,,,,,,,,133.0,,,-1,no,,,,
8100918,2024-08-29 14:19:27,,,63.0,89.0,141.0,185.0,,,,,84.0,125.0,119.0,128.0,98.0,150.0,87.0,162.0,115.0,165.0,,,,-1,no,,,,
8100968,2024-08-29 14:19:27,,,,,,,,,,,,,,,,,,,,,133.0,,,-1,no,,,,
8100998,2024-08-29 14:19:27,,,64.0,91.0,142.0,185.0,,,,,84.0,126.0,119.0,129.0,99.0,150.0,89.0,163.0,116.0,165.0,,,,-1,no,,,,
8101158,2024-08-29 14:19:28,,,62.0,87.0,142.0,185.0,,,,,84.0,125.0,119.0,127.0,98.0,150.0,87.0,162.0,115.0,164.0,,,,-1,no,,,62.5,Thresholds changed from nan to 62.5 at 8101158 local time.
8101168,2024-08-29 14:19:34,,,,,,,497.0,497.0,496.0,497.0,,,,,,,,,,,,,,2,no,,,62.5,
8101178,2024-08-29 14:19:34,,,,,,,,,,,,,,,,,,,,,,,,2,no,,,62.5,
8101188,2024-08-29 14:19:35,497.0,611.0,,,,,611.0,611.0,610.0,610.0,,,,,,,,,,,,0.0,,2,no,,,62.5,
8101198,2024-08-29 14:19:35,,,,,,,,,,,,,,,,,,,,,134.0,,,2,no,,,62.5,
8101238,2024-08-29 14:19:35,,,63.0,89.0,142.0,185.0,,,,,85.0,125.0,120.0,128.0,99.0,150.0,88.0,161.0,115.0,165.0,,,,2,no,,,62.5,
8101268,2024-08-29 14:19:35,,,,,,,,,,,,,,,,,,,,,134.0,,,2,no,,,62.5,
8101318,2024-08-29 14:19:35,,,64.0,89.0,143.0,186.0,,,,,84.0,124.0,121.0,128.0,99.0,150.0,86.0,161.0,117.0,164.0,,,,2,no,,,62.5,
8101368,2024-08-29 14:19:35,,,,,,,,,,,,,,,,,,,,,134.0,,,2,no,,,62.5,
8101398,2024-08-29 14:19:35,,,64.0,90.0,141.0,185.0,,,,,84.0,125.0,121.0,127.0,99.0,148.0,87.0,162.0,116.0,163.0,,,,2,no,,,62.5,
8101468,2024-08-29 14:19:35,,,,,,,,,,,,,,,,,,,,,134.0,,,2,no,,,62.5,
8101478,2024-08-29 14:19:35,,,62.0,88.0,142.0,185.0,,,,,84.0,126.0,121.0,127.0,101.0,147.0,89.0,161.0,118.0,162.0,,,,2,no,,,62.5,
8101558,2024-08-29 14:19:35,,,64.0,91.0,140.0,183.0,,,,,85.0,124.0,119.0,125.0,100.0,147.0,89.0,162.0,117.0,162.0,,,,2,no,,,62.5,
8101568,2024-08-29 14:19:35,,,,,,,,,,,,,,,,,,,,,134.0,,,2,no,,,62.5,
8101668,2024-08-29 14:19:35,,,,,,,497.0,497.0,499.0,497.0,,,,,,,,,,,,,,2,no,,,62.5,
8101678,2024-08-29 14:19:35,498.0,610.0,,,,,611.0,611.0,609.0,610.0,,,,,,,,,,,,0.0,,2,no,,,62.5,
8101798,2024-08-29 14:19:35,,,68.0,88.0,142.0,182.0,,,,,89.0,127.0,123.0,125.0,107.0,145.0,95.0,162.0,121.0,161.0,,,,2,no,,,62.5,
8101868,2024-08-29 14:19:35,,,,,,,,,,,,,,,,,,,,,132.0,,,2,no,,,62.5,
8101878,2024-08-29 14:19:35,,,67.0,83.0,145.0,183.0,,,,,89.0,124.0,125.0,120.0,110.0,142.0,99.0,161.0,125.0,157.0,,,,2,no,,,62.5,
8101958,2024-08-29 14:19:35,,,69.0,81.0,146.0,184.0,,,,,,,,,,,,,,,,,,2,no,,,62.5,
8101958,2024-08-29 14:19:35,,,69.0,81.0,146.0,184.0,,,,,90.0,121.0,127.0,118.0,110.0,142.0,98.0,161.0,126.0,158.0,,,,2,no,,,62.5,
8101968,2024-08-29 14:19:35,,,,,,,,,,,,,,,,,,,,,132.0,,,2,no,,,62.5,
8102038,2024-08-29 14:19:35,,,72.0,80.0,148.0,180.0,,,,,92.0,119.0,129.0,120.0,109.0,142.0,96.0,156.0,124.0,158.0,,,,2,no,,,62.5,
8102068,2024-08-29 14:19:35,,,,,,,,,,,,,,,,,,,,,132.0,,,2,no,,,62.5,
8102118,2024-08-29 14:19:35,,,71.0,79.0,148.0,182.0,,,,,92.0,121.0,128.0,117.0,113.0,138.0,101.0,159.0,130.0,155.0,,,,2,no,,,62.5,
8102168,2024-08-29 14:19:35,,,,,,,497.0,497.0,499.0,503.0,,,,,,,,,,,,,,2,no,,,62.5,
8102178,2024-08-29 14:19:36,,,,,,,611.0,611.0,609.0,608.0,,,,,,,,,,,,,,2,no,,,62.5,
8102188,2024-08-29 14:19:36,499.0,610.0,,,,,,,,,,,,,,,,,,,131.0,0.0,,2,no,,,62.5,
8102198,2024-08-29 14:19:36,,,72.0,78.0,149.0,180.0,,,,,,,,,,,,,,,,,,2,no,,,62.5,
8102208,2024-08-29 14:19:36,,,,,,,,,,,93.0,118.0,129.0,116.0,113.0,137.0,101.0,157.0,128.0,155.0,,,,2,no,,,62.5,
8102268,2024-08-29 14:19:36,,,,,,,,,,,,,,,,,,,,,131.0,,,2,no,,,62.5,
8102278,2024-08-29 14:19:36,,,70.0,76.0,154.0,184.0,,,,,93.0,118.0,130.0,116.0,113.0,138.0,101.0,159.0,130.0,157.0,,,,2,no,,,62.5,
8102358,2024-08-29 14:19:36,,,71.0,73.0,154.0,182.0,,,,,94.0,117.0,131.0,116.0,113.0,139.0,99.0,158.0,127.0,158.0,,,,2,no,,,62.5,
8102368,2024-08-29 14:19:36,,,,,,,,,,,,,,,,,,,,,131.0,,,2,no,,,62.5,
8102438,2024-08-29 14:19:36,,,72.0,77.0,149.0,178.0,,,,,95.0,119.0,130.0,117.0,115.0,139.0,100.0,156.0,129.0,155.0,,,,2,no,,,62.5,
8102468,2024-08-29 14:19:36,,,,,,,,,,,,,,,,,,,,,131.0,,,2,no,,,62.5,
8102518,2024-08-29 14:19:36,,,71.0,77.0,149.0,178.0,,,,,93.0,118.0,130.0,114.0,114.0,136.0,101.0,157.0,129.0,154.0,,,,2,no,,,62.5,
8102568,2024-08-29 14:19:36,,,,,,,,,,,,,,,,,,,,,131.0,,,2,no,,,62.5,
8102598,2024-08-29 14:19:36,,,70.0,76.0,149.0,181.0,,,,,93.0,117.0,129.0,117.0,113.0,136.0,99.0,157.0,127.0,156.0,,,,2,no,,,62.5,
8102668,2024-08-29 14:19:36,,,,,,,511.0,497.0,499.0,503.0,,,,,,,,,,,,,,2,no,,,62.5,
8102678,2024-08-29 14:19:36,,,68.0,79.0,146.0,182.0,615.0,611.0,609.0,608.0,,,,,,,,,,,,,,2,no,,,62.5,
8102688,2024-08-29 14:19:36,,,,,,,,,,,90.0,120.0,127.0,119.0,112.0,138.0,99.0,159.0,126.0,157.0,,,,2,no,,,62.5,
8102708,2024-08-29 14:19:36,503.0,611.0,,,,,,,,,,,,,,,,,,,128.0,0.0,,2,no,,,62.5,
8102758,2024-08-29 14:19:36,,,68.0,82.0,143.0,182.0,,,,,88.0,124.0,125.0,120.0,108.0,143.0,94.0,160.0,124.0,157.0,,,,2,no,,,62.5,
8102768,2024-08-29 14:19:36,,,,,,,,,,,,,,,,,,,,,128.0,,,2,no,,,62.5,
8102868,2024-08-29 14:19:36,,,,,,,,,,,,,,,,,,,,,128.0,,,2,no,,,62.5,
8102918,2024-08-29 14:19:36,,,66.0,87.0,144.0,186.0,,,,,88.0,125.0,125.0,125.0,107.0,147.0,93.0,162.0,123.0,162.0,,,,2,no,,,62.5,
8102968,2024-08-29 14:19:36,,,,,,,,,,,,,,,,,,,,,128.0,,,2,no,,,62.5,
8102998,2024-08-29 14:19:36,,,68.0,85.0,149.0,187.0,,,,,91.0,124.0,129.0,124.0,111.0,147.0,96.0,163.0,126.0,163.0,,,,2,no,,,62.5,
8103068,2024-08-29 14:19:36,,,,,,,,,,,,,,,,,,,,,128.0,,,2,no,,,62.5,
8103078,2024-08-29 14:19:36,,,74.0,87.0,150.0,186.0,,,,,,,,,,,,,,,,,,2,no,,,62.5,
8103078,2024-08-29 14:19:36,,,74.0,87.0,150.0,186.0,,,,,98.0,126.0,132.0,125.0,116.0,146.0,101.0,162.0,129.0,161.0,,,,2,no,,,62.5,
8103158,2024-08-29 14:19:36,,,72.0,84.0,150.0,182.0,,,,,98.0,123.0,134.0,121.0,119.0,141.0,103.0,159.0,133.0,157.0,,,,2,no,,,62.5,
8103168,2024-08-29 14:19:36,,,,,,,511.0,521.0,499.0,503.0,,,,,,,,,,,,,,2,no,,,62.5,
8103178,2024-08-29 14:19:36,,,,,,,,,,,,,,,,,,,,,,,,2,no,,,62.5,
8103188,2024-08-29 14:19:36,509.0,616.0,,,,,615.0,631.0,609.0,608.0,,,,,,,,,,,,0.0,,2,no,,,62.5,
8103198,2024-08-29 14:19:37,,,,,,,,,,,,,,,,,,,,,127.0,,,2,no,,,62.5,
