Timestamp,Sensor 2,Sensor 4,BBox X1,BBox Y1,BBox X2,BBox Y2,MV 1,MV 2,MV 3,MV 4,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Nose X,Nose Y,Mouth Left X,Mouth Left Y,Mouth Right X,Mouth Right Y,FHP,Posture
514596945,nan,nan,98,79,172,184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514597025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,122,152,119,139,141,124,160,152,158,nan,an upright neutral posture
514597105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,122,154,119,138,141,125,160,154,157,nan,an upright neutral posture
514597165,nan,nan,nan,nan,nan,nan,592,592,593,591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514597175,nan,nan,nan,nan,nan,nan,703,701,701,700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514597185,592,701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,129,an upright neutral posture
514597265,nan,nan,98,80,174,184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514597365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,129,an upright neutral posture
514597425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,122,153,117,138,138,124,161,155,157,nan,an upright neutral posture
514597505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,121,152,118,135,139,122,160,153,158,nan,an upright neutral posture
514597585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,120,152,117,137,138,123,159,152,156,nan,an upright neutral posture
514597665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,121,152,118,137,140,123,159,152,157,nan,an upright neutral posture
514597685,nan,nan,nan,nan,nan,nan,592,592,592,591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514597695,592,701,nan,nan,nan,nan,703,701,701,700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514597745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,120,152,117,137,139,123,159,152,157,nan,an upright neutral posture
514597825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,121,153,118,138,140,123,160,152,157,nan,an upright neutral posture
514597905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,120,151,117,137,139,123,158,153,156,nan,an upright neutral posture
514597985,nan,nan,97,81,169,184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514598065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,119,151,117,133,138,120,156,151,154,nan,an upright neutral posture
514598145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115,119,151,116,133,139,121,157,151,155,nan,an upright neutral posture
514598165,nan,nan,nan,nan,nan,nan,592,592,592,596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514598175,nan,nan,nan,nan,nan,nan,703,701,701,702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514598185,593,702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514598225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,120,154,118,137,140,123,159,152,158,nan,an upright neutral posture
514598265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,129,an upright neutral posture
514598305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,121,152,118,136,140,124,160,151,158,nan,an upright neutral posture
514598365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,129,an upright neutral posture
514598385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,119,151,118,136,140,124,158,153,157,nan,an upright neutral posture
514598465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,121,151,118,135,141,123,159,152,157,nan,an upright neutral posture
514598545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,120,151,117,135,140,122,158,151,156,nan,an upright neutral posture
514598625,nan,nan,95,79,171,183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514598665,nan,nan,nan,nan,nan,nan,596,592,592,596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514598675,nan,nan,nan,nan,nan,nan,704,701,701,702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514598685,594,702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514598705,nan,nan,94,77,171,183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514598785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,120,149,117,134,140,123,159,150,157,nan,an upright neutral posture
514598865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,120,151,118,136,139,121,158,151,157,nan,an upright neutral posture
514598945,nan,nan,96,80,170,182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514598965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,an upright neutral posture
514599025,nan,nan,96,78,171,185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514599065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,an upright neutral posture
514599105,nan,nan,95,79,171,184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514599165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514599185,nan,nan,97,78,171,183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514599195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115,119,149,116,134,137,122,158,151,155,nan,an upright neutral posture
514599265,nan,nan,97,77,170,185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514599365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,an upright neutral posture
514599425,nan,nan,95,77,171,186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514599505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,120,151,118,133,139,120,160,150,158,nan,an upright neutral posture
514599585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,120,150,118,134,139,122,158,152,156,nan,an upright neutral posture
514599665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,120,149,117,134,138,122,157,151,155,nan,an upright neutral posture
514599675,nan,nan,nan,nan,nan,nan,596,596,595,596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514599695,596,703,nan,nan,nan,nan,704,703,701,702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514599745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114,120,149,117,133,138,121,157,150,156,nan,an upright neutral posture
514599825,nan,nan,97,80,169,184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514599865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127,an upright neutral posture
514599905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114,120,149,117,133,138,120,157,151,156,nan,an upright neutral posture
514599985,nan,nan,98,79,172,184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514600065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115,120,150,116,134,138,122,159,150,157,nan,an upright neutral posture
514600145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115,121,150,118,136,139,123,159,150,157,nan,an upright neutral posture
514600165,nan,nan,nan,nan,nan,nan,596,596,595,596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514600175,nan,nan,nan,nan,nan,nan,704,703,701,702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514600185,596,703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514600225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114,120,150,116,134,136,122,157,151,155,nan,an upright neutral posture
514600305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115,120,149,118,134,137,122,158,150,157,nan,an upright neutral posture
514600365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127,an upright neutral posture
514600385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,121,150,118,136,139,122,159,150,157,nan,an upright neutral posture
514600465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,120,152,119,136,140,123,158,150,157,nan,an upright neutral posture
514600545,nan,nan,97,79,171,184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514600625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,119,151,117,134,140,122,157,151,155,nan,an upright neutral posture
514600665,nan,nan,nan,nan,nan,nan,596,596,595,596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514600675,nan,nan,nan,nan,nan,nan,702,703,701,702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514600685,596,702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514600705,nan,nan,97,78,170,182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514600785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,120,152,119,135,139,122,158,150,157,nan,an upright neutral posture
514600865,nan,nan,97,78,170,184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126,an upright neutral posture
514600945,nan,nan,95,78,170,185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514601025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115,119,151,116,136,138,122,159,152,157,nan,an upright neutral posture
514601105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115,119,152,116,136,137,122,159,152,157,nan,an upright neutral posture
514601165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514601185,nan,nan,95,79,170,184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514601195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115,121,151,118,135,137,121,160,151,157,nan,an upright neutral posture
514601265,nan,nan,95,77,170,185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514601365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126,an upright neutral posture
514601425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115,120,150,118,133,137,122,158,149,157,nan,an upright neutral posture
514601505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114,120,149,117,133,136,121,157,149,155,nan,an upright neutral posture
514601585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114,120,150,117,133,135,122,158,150,156,nan,an upright neutral posture
514601665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114,121,150,117,134,138,122,159,150,156,nan,an upright neutral posture
514601675,nan,nan,nan,nan,nan,nan,596,596,598,596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514601695,597,702,nan,nan,nan,nan,702,703,702,702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514601745,nan,nan,96,77,169,181,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514601765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,an upright neutral posture
514601825,nan,nan,96,78,168,182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514601905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,121,151,117,136,140,122,159,152,156,nan,an upright neutral posture
514601985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114,121,149,116,135,137,123,158,151,154,nan,an upright neutral posture
514602065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,121,152,117,136,139,122,159,152,156,nan,an upright neutral posture
514602145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114,119,149,116,132,135,121,156,148,154,nan,an upright neutral posture
514602165,nan,nan,nan,nan,nan,nan,596,596,598,598,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514602175,nan,nan,nan,nan,nan,nan,702,703,702,703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514602185,597,703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
514602225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115,120,152,116,136,136,123,160,151,157,nan,an upright neutral posture
514602305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,119,151,117,136,138,122,158,149,156,nan,an upright neutral posture
514602385,nan,nan,96,77,169,183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,an upright neutral posture
