timestamp,local_time,sensor_2,sensor_4,bbox_x1,bbox_y1,bbox_x2,bbox_y2,mv_1,mv_2,mv_3,mv_4,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_x,nose_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,fhp,prediction,notes,user_id,alarm_notification,notification_interval,feedback,model_threshold,model_notes
1004368,2024-08-28 16:15:41,,,,,,,,,,,,,,,,,,,,,153.0,,,-1,no,,,,
1004398,2024-08-28 16:15:41,,,75.0,110.0,146.0,203.0,,,,,92.0,146.0,125.0,145.0,109.0,167.0,100.0,180.0,126.0,179.0,,,,-1,no,,,,
1004468,2024-08-28 16:15:41,,,,,,,,,,,,,,,,,,,,,153.0,,,-1,no,,,,
1004478,2024-08-28 16:15:41,,,75.0,110.0,145.0,201.0,,,,,92.0,147.0,124.0,145.0,107.0,166.0,100.0,180.0,124.0,179.0,,,,-1,no,,,,
1004558,2024-08-28 16:15:41,,,74.0,110.0,144.0,201.0,,,,,92.0,146.0,124.0,144.0,107.0,166.0,99.0,180.0,124.0,179.0,,,,-1,no,,,,
1004568,2024-08-28 16:15:41,,,,,,,,,,,,,,,,,,,,,153.0,,,-1,no,,,,
1004638,2024-08-28 16:15:41,,,76.0,110.0,145.0,201.0,,,,,92.0,147.0,124.0,144.0,107.0,166.0,99.0,180.0,124.0,179.0,,,,-1,no,,,,
1004668,2024-08-28 16:15:41,,,,,,,589.0,593.0,591.0,587.0,,,,,,,,,,,,,,-1,no,,,,
1004678,2024-08-28 16:15:41,590.0,724.0,,,,,723.0,725.0,724.0,723.0,,,,,,,,,,,,,,-1,no,,,,
1004688,2024-08-28 16:15:41,,,,,,,,,,,,,,,,,,,,,154.0,,,-1,no,,,,
1004718,2024-08-28 16:15:41,,,76.0,110.0,145.0,201.0,,,,,92.0,146.0,124.0,144.0,107.0,166.0,100.0,181.0,124.0,179.0,,,,-1,no,,,,
1004768,2024-08-28 16:15:41,,,,,,,,,,,,,,,,,,,,,154.0,,,-1,no,,,,
1004798,2024-08-28 16:15:42,,,75.0,109.0,143.0,202.0,,,,,92.0,146.0,123.0,144.0,106.0,167.0,99.0,181.0,123.0,179.0,,,,2,no,,,62.5,Thresholds changed from nan to 62.5 at 1004798 local time.
1004868,2024-08-28 16:15:48,,,,,,,,,,,,,,,,,,,,,154.0,,,2,yes,3.0,0.0,62.5,
